,word,frequency,rank,ln_frequency,ln_rank
2421,改变,9,536,2.1972245773362196,6.284134161070802
2289,一场,9,537,2.1972245773362196,6.285998094508865
2293,眼泪,9,538,2.1972245773362196,6.2878585601617845
1205,敢,9,539,2.1972245773362196,6.289715570908998
3916,同一个,9,540,2.1972245773362196,6.29156913955832
2971,出门,9,541,2.1972245773362196,6.293419278846481
1627,所有人,9,542,2.1972245773362196,6.295266001439646
151,分享,9,543,2.1972245773362196,6.297109319933935
544,送,9,544,2.1972245773362196,6.298949246855942
1179,依旧,9,545,2.1972245773362196,6.300785794663244
748,这些,9,546,2.1972245773362196,6.302618975744905
3585,多久,9,547,2.1972245773362196,6.304448802421981
505,在乎,9,548,2.1972245773362196,6.306275286948016
819,抱怨,9,549,2.1972245773362196,6.3080984415095305
857,啥子,9,550,2.1972245773362196,6.309918278226516
502,走过,9,551,2.1972245773362196,6.311734809152915
4997,命运,9,552,2.1972245773362196,6.313548046277095
4195,当然,9,553,2.1972245773362196,6.315358001522335
107,开启,9,554,2.1972245773362196,6.317164686747284
2043,眼神,9,555,2.1972245773362196,6.318968113746434
1069,空气,9,556,2.1972245773362196,6.320768294250582
76,充满,9,557,2.1972245773362196,6.322565239927284
1507,罪,9,558,2.1972245773362196,6.324358962381311
1079,搞,9,559,2.1972245773362196,6.326149473155099
5279,直到,9,560,2.1972245773362196,6.327936783729195
146,麦当劳,9,561,2.1972245773362196,6.329720905522696
6126,哥们儿,9,562,2.1972245773362196,6.331501849893691
1457,烟,9,563,2.1972245773362196,6.333279628139691
844,装,9,564,2.1972245773362196,6.335054251498059
117,晋级,9,565,2.1972245773362196,6.336825731146441
1968,看透,9,566,2.1972245773362196,6.338594078203183
1541,做到,9,567,2.1972245773362196,6.340359303727752
624,画面,8,568,2.0794415416798357,6.342121418721152
2599,女人,8,569,2.0794415416798357,6.343880434126331
3937,有嘻哈,8,570,2.0794415416798357,6.345636360828596
2568,衣服,8,571,2.0794415416798357,6.3473892096560105
49,没人,8,572,2.0794415416798357,6.349138991379798
4159,真,8,573,2.0794415416798357,6.35088571671474
3913,主流,8,574,2.0794415416798357,6.352629396319567
73,选手,8,575,2.0794415416798357,6.354370040797351
1456,天上,8,576,2.0794415416798357,6.3561076606958915
987,一段,8,577,2.0794415416798357,6.3578422665081
3915,个个,8,578,2.0794415416798357,6.359573868672378
1459,酒,8,579,2.0794415416798357,6.361302477572996
4148,看着办,8,580,2.0794415416798357,6.363028103540465
2359,意外,8,581,2.0794415416798357,6.364750756851911
736,全场,8,582,2.0794415416798357,6.366470447731438
616,看不见,8,583,2.0794415416798357,6.368187186350492
95,参加,8,584,2.0794415416798357,6.369900982828227
1149,为何,8,585,2.0794415416798357,6.371611847231857
157,伏特加,8,586,2.0794415416798357,6.373319789577012
160,嘴里,8,587,2.0794415416798357,6.375024819828097
167,同步,8,588,2.0794415416798357,6.376726947898627
1536,忘,8,589,2.0794415416798357,6.3784261836515865
707,在意,8,590,2.0794415416798357,6.380122536899765
12,成,8,591,2.0794415416798357,6.3818160174060985
4102,跳舞,8,592,2.0794415416798357,6.3835066348840055
1524,跳,8,593,2.0794415416798357,6.385194398997726
684,漂亮,8,594,2.0794415416798357,6.386879319362645
115,循环,8,595,2.0794415416798357,6.38856140554563
176,震撼,8,596,2.0794415416798357,6.39024066706535
4743,可不可以,8,597,2.0794415416798357,6.391917113392602
180,享受,8,598,2.0794415416798357,6.393590753950631
186,突破,8,599,2.0794415416798357,6.395261598115449
1508,说话,8,600,2.0794415416798357,6.396929655216146
2542,球,8,601,2.0794415416798357,6.398594934535208
945,搭配,8,602,2.0794415416798357,6.400257445308821
3963,太阳,8,603,2.0794415416798357,6.401917196727186
2688,失败,8,604,2.0794415416798357,6.403574197934815
1491,低调,8,605,2.0794415416798357,6.405228458030842
2565,不好,8,606,2.0794415416798357,6.406879986069314
2412,原来,8,607,2.0794415416798357,6.408528791059498
1487,睡,8,608,2.0794415416798357,6.410174881966167
2547,从前,8,609,2.0794415416798357,6.411818267709897
479,现场,8,610,2.0794415416798357,6.413458957167357
2353,人们,8,611,2.0794415416798357,6.415096959171596
1908,街上,8,612,2.0794415416798357,6.416732282512326
4277,醉,8,613,2.0794415416798357,6.418364935936212
859,心情,8,614,2.0794415416798357,6.419994928147142
2105,吴亦凡,8,615,2.0794415416798357,6.421622267806518
512,相信,8,616,2.0794415416798357,6.423246963533519
2249,就让,8,617,2.0794415416798357,6.424869023905388
876,那种,8,618,2.0794415416798357,6.42648845745769
827,何必,8,619,2.0794415416798357,6.428105272684596
824,刺激,8,620,2.0794415416798357,6.429719478039138
1254,难度,8,621,2.0794415416798357,6.431331081933479
2163,应该,8,622,2.0794415416798357,6.432940092739179
332,钞票,8,623,2.0794415416798357,6.434546518787453
905,往前,8,624,2.0794415416798357,6.436150368369428
537,强大,8,625,2.0794415416798357,6.437751649736401
3667,留在,8,626,2.0794415416798357,6.439350371100098
813,可是,8,627,2.0794415416798357,6.440946540632921
341,绝不,8,628,2.0794415416798357,6.4425401664681985
3676,目标,8,629,2.0794415416798357,6.444131256700441
806,喷,8,630,2.0794415416798357,6.4457198193855785
5804,一支,8,631,2.0794415416798357,6.447305862541213
3440,押韵,8,632,2.0794415416798357,6.448889394146858
2033,不愿,8,633,2.0794415416798357,6.450470422144176
2322,火力,8,634,2.0794415416798357,6.452048954437226
1333,除了,8,635,2.0794415416798357,6.453624998892692
5761,笔,8,636,2.0794415416798357,6.455198563340122
3475,回头,8,637,2.0794415416798357,6.456769655572163
3140,鬼,8,638,2.0794415416798357,6.45833828334479
1777,逼,8,639,2.0794415416798357,6.459904454377535
2038,年轻,8,640,2.0794415416798357,6.461468176353717
2294,嘛,8,641,2.0794415416798357,6.46302945692067
997,电话,7,642,1.9459101490553132,6.464588303689961
2506,道路,7,643,1.9459101490553132,6.466144724237619
1095,真理,7,644,1.9459101490553132,6.467698726104354
1943,儿子,7,645,1.9459101490553132,6.4692503167957724
1316,圈子,7,646,1.9459101490553132,6.470799503782602
2174,看见,7,647,1.9459101490553132,6.472346294500901
778,工作,7,648,1.9459101490553132,6.473890696352274
2803,一辈子,7,649,1.9459101490553132,6.47543271670409
1998,裁判,7,650,1.9459101490553132,6.476972362889683
1360,拍子,7,651,1.9459101490553132,6.478509642208569
2917,哪怕,7,652,1.9459101490553132,6.480044561926653
1950,同样,7,653,1.9459101490553132,6.481577129276431
2633,一轮,7,654,1.9459101490553132,6.483107351457199
5504,入睡,7,655,1.9459101490553132,6.484635235635252
846,太多人,7,656,1.9459101490553132,6.486160788944089
355,些,7,657,1.9459101490553132,6.48768401848461
271,天,7,658,1.9459101490553132,6.489204931325317
1239,人气,7,659,1.9459101490553132,6.490723534502507
1260,货,7,660,1.9459101490553132,6.492239835020471
1090,妒忌,7,661,1.9459101490553132,6.493753839851686
20,于是,7,662,1.9459101490553132,6.495265555937008
1290,帽子,7,663,1.9459101490553132,6.4967749901858625
3601,有些,7,664,1.9459101490553132,6.498282149476434
999,大声,7,665,1.9459101490553132,6.499787040655854
72,战队,7,666,1.9459101490553132,6.501289670540389
1336,速度,7,667,1.9459101490553132,6.502790045915623
2109,音频,7,668,1.9459101490553132,6.504288173536645
3342,病,7,669,1.9459101490553132,6.505784060128229
48,时,7,670,1.9459101490553132,6.507277712385012
3242,偶尔,7,671,1.9459101490553132,6.508769136971682
3611,灯,7,672,1.9459101490553132,6.51025834052315
772,爸妈,7,673,1.9459101490553132,6.511745329644728
2129,抖,7,674,1.9459101490553132,6.513230110912307
3613,没来,7,675,1.9459101490553132,6.51471269087253
395,学,7,676,1.9459101490553132,6.516193076042964
1332,难道,7,677,1.9459101490553132,6.517671272912275
1517,比较,7,678,1.9459101490553132,6.519147287940395
1353,低头,7,679,1.9459101490553132,6.520621127558696
782,上面,7,680,1.9459101490553132,6.522092798170152
4791,握,7,681,1.9459101490553132,6.523562306149512
6105,撤,7,682,1.9459101490553132,6.525029657843462
946,球鞋,7,683,1.9459101490553132,6.52649485957079
2449,追求,7,684,1.9459101490553132,6.52795791762255
4547,模样,7,685,1.9459101490553132,6.529418838262226
650,脑袋,7,686,1.9459101490553132,6.530877627725885
4624,出名,7,687,1.9459101490553132,6.532334292222349
570,勇气,7,688,1.9459101490553132,6.5337888379333435
324,达到,7,689,1.9459101490553132,6.535241271013659
1797,麦,7,690,1.9459101490553132,6.536691597591305
1374,实在,7,691,1.9459101490553132,6.53813982376767
2417,时代,7,692,1.9459101490553132,6.539585955617669
2998,灵魂,7,693,1.9459101490553132,6.541029999189903
4471,拼命,7,694,1.9459101490553132,6.542471960506805
3011,暴力,7,695,1.9459101490553132,6.543911845564792
3018,时光,7,696,1.9459101490553132,6.54534966033442
3175,头,7,697,1.9459101490553132,6.546785410760524
307,看清楚,7,698,1.9459101490553132,6.548219102762372
243,太快,7,699,1.9459101490553132,6.54965074223381
4528,正在,7,700,1.9459101490553132,6.551080335043404
3163,一条,7,701,1.9459101490553132,6.55250788703459
1399,照片,7,702,1.9459101490553132,6.553933404025811
2283,每次,7,703,1.9459101490553132,6.555356891810665
2286,再见,7,704,1.9459101490553132,6.556778356158042
3057,证明,7,705,1.9459101490553132,6.558197802812269
4269,好听,7,706,1.9459101490553132,6.559615237493242
797,等到,7,707,1.9459101490553132,6.561030665896573
3847,难,7,708,1.9459101490553132,6.56244409369372
1172,双手,7,709,1.9459101490553132,6.5638555265321274
2352,往前走,7,710,1.9459101490553132,6.565264970035361
614,渺小,7,711,1.9459101490553132,6.566672429803241
2344,重要,7,712,1.9459101490553132,6.568077911411976
3971,小鸟,7,713,1.9459101490553132,6.569481420414296
1223,规则,7,714,1.9459101490553132,6.570882962339584
2224,旋律,7,715,1.9459101490553132,6.5722825426940075
1141,习惯,7,716,1.9459101490553132,6.573680166960646
1611,明白,7,717,1.9459101490553132,6.57507584059962
174,杜比,7,718,1.9459101490553132,6.576469569048224
1416,认为,7,719,1.9459101490553132,6.577861357721047
1412,发生,7,720,1.9459101490553132,6.579251212010101
2942,惊喜,7,721,1.9459101490553132,6.580639137284949
31,韵脚,7,722,1.9459101490553132,6.582025138892826
1618,孤独,7,723,1.9459101490553132,6.583409222158765
181,特权,7,724,1.9459101490553132,6.584791392385716
204,掀起,7,725,1.9459101490553132,6.586171654854675
340,认真,7,726,1.9459101490553132,6.587550014824796
953,一张,7,727,1.9459101490553132,6.588926477533519
188,小时,7,728,1.9459101490553132,6.590301048196686
880,不知,6,729,1.791759469228055,6.591673732008658
917,体会,6,730,1.791759469228055,6.593044534142437
4224,背景,6,731,1.791759469228055,6.594413459749778
1234,足够,6,732,1.791759469228055,6.595780513961311
1221,身价,6,733,1.791759469228055,6.597145701886651
4633,脚,6,734,1.791759469228055,6.598509028614515
4215,界,6,735,1.791759469228055,6.5998704992128365
1414,满足,6,736,1.791759469228055,6.601230118728877
4427,丑,6,737,1.791759469228055,6.602587892189336
1327,低谷,6,738,1.791759469228055,6.6039438246004725
1398,拍,6,739,1.791759469228055,6.6052979209482015
4272,打个,6,740,1.791759469228055,6.606650186198215
1285,状态,6,741,1.791759469228055,6.608000625296087
1294,拿到,6,742,1.791759469228055,6.60934924316738
4780,三年,6,743,1.791759469228055,6.610696044717759
1082,并,6,744,1.791759469228055,6.612041034833092
4299,造型,6,745,1.791759469228055,6.61338421837956
881,何时,6,746,1.791759469228055,6.61472560020376
1091,爱是,6,747,1.791759469228055,6.616065185132817
1007,最近,6,748,1.791759469228055,6.617402977974478
4386,淘汰,6,749,1.791759469228055,6.618738983517219
1143,妄想,6,750,1.791759469228055,6.620073206530356
1278,乱,6,751,1.791759469228055,6.621405651764134
4738,第一名,6,752,1.791759469228055,6.62273632394984
787,花,6,753,1.791759469228055,6.6240652277998935
1281,房间,6,754,1.791759469228055,6.625392368007956
4200,不行,6,755,1.791759469228055,6.626717749249025
6257,感激,6,756,1.791759469228055,6.628041376179533
1209,魔王,6,757,1.791759469228055,6.6293632534374485
1241,攻击,6,758,1.791759469228055,6.630683385642372
1099,想着,6,759,1.791759469228055,6.63200177739563
1013,尽,6,760,1.791759469228055,6.633318433280377
3543,理解,6,761,1.791759469228055,6.634633357861686
5571,同,6,762,1.791759469228055,6.635946555686647
2391,要你命,6,763,1.791759469228055,6.637258031284457
3477,潇洒,6,764,1.791759469228055,6.638567789166521
5588,一捆,6,765,1.791759469228055,6.639875833826536
359,见到,6,766,1.791759469228055,6.641182169740591
1973,事,6,767,1.791759469228055,6.642486801367256
1949,之前,6,768,1.791759469228055,6.643789733147672
2919,踩,6,769,1.791759469228055,6.645090969505644
148,食盒,6,770,1.791759469228055,6.646390514847729
147,嘻哈小,6,771,1.791759469228055,6.647688373563329
494,前方,6,772,1.791759469228055,6.648984550024776
3573,忍耐,6,773,1.791759469228055,6.650279048587422
499,一种,6,774,1.791759469228055,6.651571873589727
139,开起,6,775,1.791759469228055,6.652863029353347
3600,回忆,6,776,1.791759469228055,6.654152520183219
129,英雄,6,777,1.791759469228055,6.655440350367647
2512,或许,6,778,1.791759469228055,6.656726524178391
5803,不必,6,779,1.791759469228055,6.658011045870748
3612,该不该,6,780,1.791759469228055,6.659293919683638
3614,猜有,6,781,1.791759469228055,6.660575149839686
240,呆,6,782,1.791759469228055,6.661854740545311
241,转身,6,783,1.791759469228055,6.663132695990803
3615,组,6,784,1.791759469228055,6.664409020350408
3616,拼图,6,785,1.791759469228055,6.665683717782408
1862,这首,6,786,1.791759469228055,6.666956792429207
1861,劝,6,787,1.791759469228055,6.668228248417403
3306,心头,6,788,1.791759469228055,6.669498089857879
3635,别的,6,789,1.791759469228055,6.670766320845874
2920,脚下,6,790,1.791759469228055,6.672032945461067
2491,多强,6,791,1.791759469228055,6.673297967767654
2051,作品,6,792,1.791759469228055,6.674561391814426
413,穿着,6,793,1.791759469228055,6.675823221634848
2951,擦,6,794,1.791759469228055,6.677083461247136
2456,凌晨,6,795,1.791759469228055,6.678342114654332
199,听听,6,796,1.791759469228055,6.679599185844383
3319,直接,6,797,1.791759469228055,6.680854678790215
2134,正,6,798,1.791759469228055,6.682108597449809
2133,音节,6,799,1.791759469228055,6.683360945766275
2131,特效,6,800,1.791759469228055,6.684611727667927
2127,抖音,6,801,1.791759469228055,6.68586094706836
401,牛,6,802,1.791759469228055,6.687108607866515
2124,超,6,803,1.791759469228055,6.688354713946762
192,汗水,6,804,1.791759469228055,6.6895992691789665
2115,经典,6,805,1.791759469228055,6.690842277418564
2110,第一,6,806,1.791759469228055,6.692083742506628
3405,冲,6,807,1.791759469228055,6.693323668269949
2106,眷顾,6,808,1.791759469228055,6.694562058521095
5713,阿拉,6,809,1.791759469228055,6.695798917058491
422,来看,6,810,1.791759469228055,6.697034247666484
5714,耶,6,811,1.791759469228055,6.698268054115413
2176,互相,6,812,1.791759469228055,6.699500340161678
2943,穿穿,6,813,1.791759469228055,6.70073110954781
2932,耀眼,6,814,1.791759469228055,6.70196036600254
3363,理由,6,815,1.791759469228055,6.703188113240863
2179,一秒,6,816,1.791759469228055,6.704414354964107
2180,哭,6,817,1.791759469228055,6.705639094860003
3383,大脑,6,818,1.791759469228055,6.706862336602747
3394,始终,6,819,1.791759469228055,6.70808408385307
539,终点,6,820,1.791759469228055,6.709304340258298
2211,练习生,6,821,1.791759469228055,6.710523109452428
342,外面,6,822,1.791759469228055,6.71174039505618
3061,看好,6,823,1.791759469228055,6.71295620067707
3955,打开,6,824,1.791759469228055,6.714170529909472
3972,一去不回,6,825,1.791759469228055,6.715383386334681
1615,礼物,6,826,1.791759469228055,6.716594773520978
1612,上帝,6,827,1.791759469228055,6.717804695023691
5503,数不清,6,828,1.791759469228055,6.71901315438526
677,新疆,6,829,1.791759469228055,6.720220155135295
2613,全世界,6,830,1.791759469228055,6.721425700790643
681,遥远,6,831,1.791759469228055,6.7226297948554485
683,姑娘,6,832,1.791759469228055,6.723832440821209
2762,黑,6,833,1.791759469228055,6.725033642166843
3205,道理,6,834,1.791759469228055,6.726233402358747
2641,风,6,835,1.791759469228055,6.727431724850855
1537,航班,6,836,1.791759469228055,6.728628613084702
